v_tri_state_industries.ST,v_tri_state_industries.YEAR,v_tri_state_industries.TRI_NAICS_CODE,v_tri_state_industries.NAICS_DESCRIPTION,v_tri_state_industries.NUMBER_OF_CHEMICALS,v_tri_state_industries.ON_OFF_SITE_DISP_OR_OTHER_REL,v_tri_state_industries.DATA_SET,
"SC","2017","311","NAICS 311 - Food","14","535401.868038","INFO"
"SC","2017","325","NAICS 325 - Chemicals","146","7787168.2870802467404757125","INFO"
"SC","2017","335","NAICS 335 - Electrical Equipment","23","192949.72","INFO"
"SC","2017","336","NAICS 336 - Transportation Equipment","36","1740784.880344","INFO"
"SC","2017","4246","NAICS 4246 - Chemical Wholesalers","25","13695.7283","INFO"
"SC","2017","334","NAICS 334 - Computers/Electronics Products","15","203060.55","INFO"
"SC","2017","323","NAICS 323 - Printing","8","542986.2","INFO"
"SC","2017","333","NAICS 333 - Machinery","27","101858.7758261","INFO"
"SC","2017","326","NAICS 326 - Plastics and Rubber","28","1624908.7523584190340199175","INFO"
"SC","2017","332","NAICS 332 - Fabricated Metals","32","1102369.453518","INFO"
"SC","2017","4247","NAICS 4247 - Petroleum Bulk Terminals","15","3398.28","INFO"
"SC","2017","337","NAICS 337 - Furniture","1","49072","INFO"
"SC","2017","313","NAICS 313 - Textiles","17","680882.18","INFO"
"SC","2017","339","NAICS 339 - Miscellaneous Manufacturing","5","155977.18","INFO"
"SC","2017","2211","NAICS 2211 - Electric Utilities","21","2269345.2000152351553375","INFO"
"SC","2017","327","NAICS 327 - Nonmetallic Mineral Product","103","1220003.601774757255923925","INFO"
"SC","2017","331","NAICS 331 - Primary Metals","42","4139769.281660194481","INFO"
"SC","2017","322","NAICS 322 - Paper","36","11054026.300246442107191275","INFO"
"SC","2017","999","NAICS 999 - Other","15","621194.48203","INFO"
"SC","2017","321","NAICS 321 - Wood Products","17","579745.019005619484736775","INFO"
"SC","2017","324","NAICS 324 - Petroleum","3","19.42","INFO"
"SC","2017","562","NAICS 562 - Hazardous Waste","13","124467.202","INFO"
