v_tri_state_chemicals.ST,v_tri_state_chemicals.YEAR,v_tri_state_chemicals.CHEM_NAME,v_tri_state_chemicals.ON_SITE_AIR,v_tri_state_chemicals.ON_SITE_WATER,v_tri_state_chemicals.ON_SITE_LAND,v_tri_state_chemicals.ON_SITE_DISP_OR_OTHER_REL,v_tri_state_chemicals.OFF_SITE_DISP_OR_OTHER_REL,v_tri_state_chemicals.ON_OFF_SITE_DISP_OR_OTHER_REL,v_tri_state_chemicals.DATA_SET,
"SC","2017","NAPHTHALENE","32512.43","5","0","32517.43","163.796","32682.17","INFO"
"SC","2017","MANGANESE COMPOUNDS","10786.022","347431.61","672881","1055260.432","1782511.5027","2837801.953","INFO"
"SC","2017","ALLYL ALCOHOL","309","0","0","309",".08","309.08","INFO"
"SC","2017","MANGANESE","3468.8507","28","0","3536.8507","54231.04356","57794.2567","INFO"
"SC","2017","DIOXIN AND DIOXIN-LIKE COMPOUNDS",".0000001923842073576339",".0000331979067",".000004183067518875",".000172440284485455",".00001027397419965",".000182714258685105","INFO"
"SC","2017","CERTAIN GLYCOL ETHERS","514927.58","13739.8","9.53","528676.91","38948.3376","567625.2476","INFO"
"SC","2017","COPPER COMPOUNDS","1589.6975","2341.9","69691","96593.3975","178324.28","275208.1815","INFO"
"SC","2017","TRICHLOROETHYLENE","5444","0","0","5444",".93","5444.94","INFO"
"SC","2017","METHYL ACRYLATE","519.86","10","871","1400.86","4.5","1405.36","INFO"
"SC","2017","1,3-PHENYLENEDIAMINE","17.7","0","0","17.7","68","85.7","INFO"
"SC","2017","ETHYLENE GLYCOL","208230.26144","52613.4","0","260863.66144","163492.32","424355.98144","INFO"
"SC","2017","TRIETHYLAMINE","4457.3","0","0","4457.3","14.56","4472.12","INFO"
"SC","2017","ARSENIC COMPOUNDS","153.25","365.4","310","8628.65","24441.69","33070.34","INFO"
"SC","2017","DIETHYL SULFATE","19","0","0","19","551","570","INFO"
"SC","2017","PROPYLENE","27811.1476","0","0","27811.1476","0","27811.1476","INFO"
"SC","2017","BIPHENYL","25908.09",".07","0","25908.16","822.4399","26740.1469","INFO"
"SC","2017","O-ANISIDINE","5","5","0","10","0","10","INFO"
"SC","2017","M-XYLENE","0","0","0","0","0","0","INFO"
"SC","2017","PROPARGYL ALCOHOL","2","0","0","2","0","2","INFO"
"SC","2017","CHLOROBENZENE","6","0","0","6","0","6","INFO"
"SC","2017","DIETHANOLAMINE","4179.2488","5843.25","0","10022.4988","1228.21404","11250.71284","INFO"
"SC","2017","PHOSGENE","0","0","0","0","0","0","INFO"
"SC","2017","2-METHOXYETHANOL","561","0","0","561","923.2","1484.2","INFO"
"SC","2017","THALLIUM COMPOUNDS","39.62","0","0","39.62","15.69","55.31","INFO"
"SC","2017","OZONE","158176.5","0","0","158176.5","0","158176.5","INFO"
"SC","2017","DICHLORODIFLUOROMETHANE","960","0","0","960","0","960","INFO"
"SC","2017","DIBUTYL PHTHALATE","0","0","0","0","0","0","INFO"
"SC","2017","O-TOLUIDINE","0","0","0","0","0","0","INFO"
"SC","2017","ISOPRENE","841","0","0","841","0","841","INFO"
"SC","2017","ALLYL CHLORIDE","1373.44","0","0","1373.44","0","1373.44","INFO"
"SC","2017","2-ETHOXYETHANOL","7","0","0","7","461","468","INFO"
"SC","2017","DAZOMET","0","0","0","0","0","0","INFO"
"SC","2017","2,2-DICHLORO-1,1,1-TRIFLUOROETHANE","3219","0","0","3219","0","3219","INFO"
"SC","2017","P-PHENYLENEDIAMINE","2","0","0","2","0","2","INFO"
"SC","2017","1,4-DICHLOROBENZENE",".27","0","0",".27",".0048",".275","INFO"
"SC","2017","1,1,2-TRICHLOROETHANE","1","0","0","1","0","1","INFO"
"SC","2017","BARIUM COMPOUNDS","6469.73","32973.1","327579","436987.83","463113.489","900295.14","INFO"
"SC","2017","N-METHYL-2-PYRROLIDONE","56466.4","0","0","56466.4","184.08","56650.48","INFO"
"SC","2017","DIISOCYANATES","3636.271091","0","0","3636.271091","25871","29507.271091","INFO"
"SC","2017","STYRENE","1665331.93","5","0","1665336.93","219539.067","1884879.915","INFO"
"SC","2017","NICKEL COMPOUNDS","2601.9296","1784.81","35136","49529.2396","148814.4188479","198552.1795806","INFO"
"SC","2017","VINYL ACETATE","86247.72","0","0","86247.72","23.316","86271.036","INFO"
"SC","2017","ETHYLBENZENE","73613.89","0","0","73613.89","2912.7622","76526.6855","INFO"
"SC","2017","N,N-DIMETHYLFORMAMIDE","16195.565","0","0","16195.565","250.4","16445.965","INFO"
"SC","2017","ACETOPHENONE","3628","0","0","3628","162.04","3790.04","INFO"
"SC","2017","SULFURIC ACID (1994 AND AFTER ACID AEROSOLS ONLY)","1022074.34","0","0","1022074.34","0","1022074.34","INFO"
"SC","2017","BUTYL ACRYLATE","4963.22","0","0","4963.22","97.064","5060.38","INFO"
