v_tri_state_industries.ST,v_tri_state_industries.YEAR,v_tri_state_industries.TRI_NAICS_CODE,v_tri_state_industries.NAICS_DESCRIPTION,v_tri_state_industries.NUMBER_OF_CHEMICALS,v_tri_state_industries.ON_OFF_SITE_DISP_OR_OTHER_REL,v_tri_state_industries.DATA_SET,
"NJ","2017","4246","NAICS 4246 - Chemical Wholesalers","38","47501","INFO"
"NJ","2017","311","NAICS 311 - Food","6","75679.54","INFO"
"NJ","2017","333","NAICS 333 - Machinery","10","5773.5667","INFO"
"NJ","2017","322","NAICS 322 - Paper","10","22867.850077349955725","INFO"
"NJ","2017","4247","NAICS 4247 - Petroleum Bulk Terminals","17","71042.88","INFO"
"NJ","2017","313","NAICS 313 - Textiles","3","25693","INFO"
"NJ","2017","323","NAICS 323 - Printing","2","23500","INFO"
"NJ","2017","562","NAICS 562 - Hazardous Waste","30","2489104.08","INFO"
"NJ","2017","334","NAICS 334 - Computers/Electronics Products","8","2956.011","INFO"
"NJ","2017","324","NAICS 324 - Petroleum","40","3684866.829164100170384825","INFO"
"NJ","2017","332","NAICS 332 - Fabricated Metals","30","760889.442","INFO"
"NJ","2017","336","NAICS 336 - Transportation Equipment","6","50417.242","INFO"
"NJ","2017","337","NAICS 337 - Furniture","1","16596","INFO"
"NJ","2017","331","NAICS 331 - Primary Metals","37","896672.447676525356285","INFO"
"NJ","2017","339","NAICS 339 - Miscellaneous Manufacturing","11","19786.76","INFO"
"NJ","2017","999","NAICS 999 - Other","5","257326.94","INFO"
"NJ","2017","325","NAICS 325 - Chemicals","113","3521277.2548","INFO"
"NJ","2017","335","NAICS 335 - Electrical Equipment","10","4754.38","INFO"
"NJ","2017","2211","NAICS 2211 - Electric Utilities","15","324005.81000241725296925","INFO"
"NJ","2017","326","NAICS 326 - Plastics and Rubber","12","108604.2554247","INFO"
"NJ","2017","327","NAICS 327 - Nonmetallic Mineral Product","11","34591.665906","INFO"
"NJ","2017","511","NAICS 511 - Publishing","2",".14","INFO"
"NJ","2017","3121","NAICS 3121 - Beverages","1","291","INFO"
