1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. FEDERAL FACILITY,15. INDUSTRY SECTOR CODE,16. INDUSTRY SECTOR,17. PRIMARY SIC,18. SIC 2,19. SIC 3,20. SIC 4,21. SIC 5,22. SIC 6,23. PRIMARY NAICS,24. NAICS 2,25. NAICS 3,26. NAICS 4,27. NAICS 5,28. NAICS 6,29. DOC_CTRL_NUM,30. CHEMICAL,31. CAS #/COMPOUND ID,32. SRS ID,33. CLEAN AIR ACT CHEMICAL,34. CLASSIFICATION,35. METAL,36. METAL CATEGORY,37. CARCINOGEN,38. FORM TYPE,39. UNIT OF MEASURE,40. 5.1 - FUGITIVE AIR,41. 5.2 - STACK AIR,42. 5.3 - WATER,43. 5.4 - UNDERGROUND,44. 5.4.1 - UNDERGROUND CL I,45. 5.4.2 - UNDERGROUND C II-V,46. 5.5.1 - LANDFILLS,47. 5.5.1A - RCRA C LANDFILL,48. 5.5.1B - OTHER LANDFILLS,49. 5.5.2 - LAND TREATMENT,50. 5.5.3 - SURFACE IMPNDMNT,51. 5.5.3A - RCRA SURFACE IM,52. 5.5.3B - OTHER SURFACE I,53. 5.5.4 - OTHER DISPOSAL,54. ON-SITE RELEASE TOTAL,55. 6.1 - POTW - TRNS RLSE,56. 6.1 - POTW - TRNS TRT,57. POTW - TOTAL TRANSFERS,58. 6.2 - M10,59. 6.2 - M41,60. 6.2 - M62,61. 6.2 - M40 METAL,62. 6.2 - M61 METAL,63. 6.2 - M71,64. 6.2 - M81,65. 6.2 - M82,66. 6.2 - M72,67. 6.2 - M63,68. 6.2 - M66,69. 6.2 - M67,70. 6.2 - M64,71. 6.2 - M65,72. 6.2 - M73,73. 6.2 - M79,74. 6.2 - M90,75. 6.2 - M94,76. 6.2 - M99,77. OFF-SITE RELEASE TOTAL,78. 6.2 - M20,79. 6.2 - M24,80. 6.2 - M26,81. 6.2 - M28,82. 6.2 - M93,83. OFF-SITE RECYCLED TOTAL,84. 6.2 - M56,85. 6.2 - M92,86. OFF-SITE ENERGY RECOVERY T,87. 6.2 - M40 NON-METAL,88. 6.2 - M50,89. 6.2 - M54,90. 6.2 - M61 NON-METAL,91. 6.2 - M69,92. 6.2 - M95,93. OFF-SITE TREATED TOTAL,94. 6.2 - UNCLASSIFIED,95. 6.2 - TOTAL TRANSFER,96. TOTAL RELEASES,97. 8.1 - RELEASES,98. 8.1A - ON-SITE CONTAINED,99. 8.1B - ON-SITE OTHER ,100. 8.1C - OFF-SITE CONTAIN,101. 8.1D - OFF-SITE OTHER R,102. 8.2 - ENERGY RECOVER ON,103. 8.3 - ENERGY RECOVER OF,104. 8.4 - RECYCLING ON SITE,105. 8.5 - RECYCLING OFF SIT,106. 8.6 - TREATMENT ON SITE,107. 8.7 - TREATMENT OFF SITE,108. PRODUCTION WSTE (8.1-8.7),109. 8.8 - ONE-TIME RELEASE,110. PROD_RATIO_OR_ ACTIVITY,111. 8.9 - PRODUCTION RATIO,112. PARENT CO NAME,113. PARENT CO DB NUM,
"2017","84016TLTYT1111S","110057506970","UTILITY TRAILER MANUFACTURING","1111 S 1000 W","CLEARFIELD","DAVIS","UT","84015","","","41.1155","-112.034109","NO","336","Transportation Equipment","","","","","","","336212","","","","","","1317216252849","NICKEL","007440020","149674","YES","TRI","YES","1","YES","R","Pounds","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","156429","0","0","0","156429","0","0","0","0","0","0","0","0","0","0","0","156431","3","0","0","1","2","0","0","0","0","156429","0","0","156432","","PRODUCTION",".91","UTILITY TRAILER MANUFACTURING CO INC","008286908"
"2017","84043MCRNT1550E","110056968376","IM FLASH TECHNOLOGIES LLC","4000 N FLASH DR","LEHI","UTAH","UT","84043","","","40.429165","-111.823859","NO","334","Computers and Electronic Products","","","","","","","334413","","","","","","1317216302808","NITRATE COMPOUNDS","N511","649616","NO","TRI","NO","0","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6800","61200","68000","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","6801","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","61200","0","61201","6801","0","0","0","1","6800","0","0","0","0","0","61200","68001","","PRODUCTION",".75","MICRON TECHNOLOGY INC","093120871"
"2017","84302MRTNT9160N","110032607329","ATK LAUNCH SYSTEMS PROMONTORY","9160 N HWY 83","PROMONTORY","BOX ELDER","UT","84307","","","41.663","-112.432","NO","336","Transportation Equipment","","","","","","","336415","","","","","","1317215828601","OZONE","010028156","166678","NO","TRI","NO","0","NO","A","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","NORTHROP GRUMMAN CORP","967356127"
"2017","84404WSTRN10000","110000758378","WESTERN ZIRCONIUM","10,000 W 900 S","OGDEN","WEBER","UT","84404","","","41.260369","-112.231233","NO","331","Primary Metals","","","","","","","331410","331491","","","","","1317215869355","PHOSGENE","000075445","5587","YES","TRI","NO","0","NO","R","Pounds","1240","71","0","0","0","0","0","0","0","0","0","0","0","0","1311","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1311","0","0","1311","0","0","0","0","0","0","40000","0","41311","","PRODUCTION","1.19","WESTINGHOUSE ELECTRIC CO LLC","062661272"
"2017","8410WGNVPP3355W","110070070946","GENEVA PIPE CO INC","3355 W 900 S","SALT LAKE CITY","SALT LAKE","UT","84104","","","40.748584","-111.969634","NO","327","Nonmetallic Mineral Product","","","","","","","327332","","","","","","1317216576999","LEAD","007439921","149583","YES","PBT","YES","1","YES","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","PRODUCTION","1.03","NA",""
"2017","84404FRSNS475W1","110020094832","FRESENIUS MEDICAL CARE","475 WEST 13TH STREET","OGDEN","WEBER","UT","84404","","","41.24235","-111.98827","NO","325","Chemicals","","","","","","","325412","","","","","","1317216038721","DIISOCYANATES","N120","649715","YES","TRI","NO","0","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38462","0","0","0","0","38462","0","38462","0","0","0","0","0","0","0","0","0","0","0","38462","38462","","","","FRESENIUS MEDICAL CARE HOLDINGS INC","958291411"
"2017","8405WMTLBS68NRT","110055129132","INNOPHOS NUTRITION NORTH SALT LAKE","680 N 700 W","NORTH SALT LAKE","DAVIS","UT","84054","","","40.85288","-111.92799","NO","325","Chemicals","","","","","","","325411","","","","","","1317216172155","MANGANESE COMPOUNDS","N450","650010","YES","TRI","YES","1","NO","R","Pounds","14.84","281.87","0","0","0","0","0","0","0","0","0","0","0","0","296.71","81.23","0","81.23","0","0","0","0","0","0","0","0","0","0","0","0","138.86","0","0","0","0","0","0","220.09","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","138.86","516.8","0","0","296.71","170.5397","49.5503","0","0","0","0","0","0","516.8","","PRODUCTION","2.18","INNOPHOS INC","155532257"
"2017","84720MRCNZ10622","110000566593","AMERICAN PACIFIC CORP UTAH OPERATIONS","10622 W 6400 N","CEDAR CITY","IRON","UT","84721","","","37.794865","-113.112675","NO","325","Chemicals","","","","","","","325180","325998","","","","","1317216077329","2,2-DICHLORO-1,1,1-TRIFLUOROETHANE","000306832","41855","NO","TRI","NO","0","NO","R","Pounds","7791","250","0","0","0","0","0","0","0","0","0","0","0","0","8041","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8041","0","0","8041","0","0","0","0","0","0","0","0","8041","","PRODUCTION","1.02","AMERICAN PACIFIC CORP","NA"
"2017","8462WRLDYN444W2","110070244631","RELADYNE WEST","444 W 200 N","DELTA","MILLARD","UT","84624","","","39.35576","-112.58452","NO","4247","Petroleum Bulk Terminals","","","","","","","424710","","","","","","1317216370407","CYCLOHEXANE","000110827","27003","NO","TRI","NO","0","NO","R","Pounds",".02","17.36","0","0","0","0","0","0","0","0","0","0","0","0","17.38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17.38","0","0","17.38","0","0","0","0","0","0","0","0","17.38","","ACTIVITY","1.2","RELADYNE LLC","079742657"
"2017","8405WDTCHN8EUNI","110042380839","DURA-LINE","80 E UNION AVE","NORTH SALT LAKE","DAVIS","UT","84054","","","40.85773","-111.90961","NO","326","Plastics and Rubber","","","","","","","326122","","","","","","1317216226086","LEAD COMPOUNDS","N420","650002","YES","PBT","YES","1","NO","R","Pounds","0",".91","0","0","0","0","0","0","0","0","0","0","0","0",".91","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".91","0","0",".91","0","0","0","0","0","0","0","0",".91","","PRODUCTION","1.1","DURA-LINE CORP","054277561"
