v_tri_state_chemicals.ST,v_tri_state_chemicals.YEAR,v_tri_state_chemicals.CHEM_NAME,v_tri_state_chemicals.ON_SITE_AIR,v_tri_state_chemicals.ON_SITE_WATER,v_tri_state_chemicals.ON_SITE_LAND,v_tri_state_chemicals.ON_SITE_DISP_OR_OTHER_REL,v_tri_state_chemicals.OFF_SITE_DISP_OR_OTHER_REL,v_tri_state_chemicals.ON_OFF_SITE_DISP_OR_OTHER_REL,v_tri_state_chemicals.DATA_SET,
"AL","2017","TRICHLOROETHYLENE","99952","0","0","99952","780","100732","INFO"
"AL","2017","MANGANESE COMPOUNDS","16041.65","708270.97","1895041.54","3226591.5","4633737.30026","7860556.586","INFO"
"AL","2017","ETHYLENE GLYCOL","64281.4621","128","74000","138409.4621","96886.2","235295.6621","INFO"
"AL","2017","COPPER COMPOUNDS","4059.389253","5193.156","4340804","4414056.545253","367078.5442","4781314.074253","INFO"
"AL","2017","CERTAIN GLYCOL ETHERS","447682.23558","0","0","447682.23558","730.2","448412.43558","INFO"
"AL","2017","DIETHYL SULFATE","427","0","0","427","0","427","INFO"
"AL","2017","DIOXIN AND DIOXIN-LIKE COMPOUNDS",".0000010810825384146228",".00033355241829",".0000333187255902375",".0008746617855768975",".000458855500702725",".0013335172862796225","INFO"
"AL","2017","MANGANESE","14619.77","1043.1732","0","15662.9432","127682.581631","144188.6803","INFO"
"AL","2017","NAPHTHALENE","20703.2861","210","0","20913.2861","45571.41","66484.6961","INFO"
"AL","2017","PROPYLENE","3782","0","0","3782","0","3782","INFO"
"AL","2017","CHLOROBENZENE","10","0","0","10",".002","10.002","INFO"
"AL","2017","ALLYL CHLORIDE","166.2","0","0","166.2","0","166.2","INFO"
"AL","2017","ARSENIC COMPOUNDS","104","5","142720","142829","10711","153540","INFO"
"AL","2017","BIPHENYL","1995.2","0","0","1995.2","28672","30667.2","INFO"
"AL","2017","DIETHANOLAMINE","2429","1508","0","3937","312878","316815","INFO"
"AL","2017","CARBON DISULFIDE","72227","60","0","72287","2","72289","INFO"
"AL","2017","PHOSGENE",".17","0","0",".17","0",".17","INFO"
"AL","2017","CHLOROACETIC ACID","280","0","0","280","0","280","INFO"
"AL","2017","THALLIUM COMPOUNDS","54","0","0","30054","0","30054","INFO"
"AL","2017","CADMIUM","5.8","46.7","32642.6","32695.1","18.9","32714","INFO"
"AL","2017","2,2-DICHLORO-1,1,1-TRIFLUOROETHANE","0","0","0","0","0","0","INFO"
"AL","2017","TRIETHYLAMINE","13467.7","1029","0","14496.7","0","14496.7","INFO"
"AL","2017","TETRAFLUOROETHYLENE","75072","0","0","75072","0","75072","INFO"
"AL","2017","METHYL ACRYLATE","12455","8","0","12463","0","12463","INFO"
"AL","2017","ALLYL ALCOHOL","2","0","0","2","0","2","INFO"
"AL","2017","M-XYLENE","60000","0","0","60000","0","60000","INFO"
"AL","2017","2-METHOXYETHANOL","6","0","0","6","0","6","INFO"
"AL","2017","DIBUTYL PHTHALATE","0","0","0","0","0","0","INFO"
"AL","2017","METHYL ISOBUTYL KETONE","75577.43","604","0","76181.43","177.5","76358.93","INFO"
"AL","2017","ACETALDEHYDE","625225.74","32520.36","208.2","658061.41","169","658230.41","INFO"
"AL","2017","ETHYLBENZENE","134247.33016",".023","0","134249.35316","260.67825","134510.06396","INFO"
"AL","2017","BARIUM COMPOUNDS","21346.731","44792.54","1843624","4689695.271","1154072.29","5843780.671","INFO"
"AL","2017","NICKEL COMPOUNDS","3779.962259","4963.702","239890","313395.564259","1759176.7069","2073021.206959","INFO"
"AL","2017","ASBESTOS (FRIABLE)","0","0","290037","290037","56120","346157","INFO"
"AL","2017","DIISOCYANATES","343.62","5","0","348.62","1017","1365.62","INFO"
"AL","2017","N-METHYL-2-PYRROLIDONE","101874.96","1145","0","103019.96","0","103019.96","INFO"
"AL","2017","ACETOPHENONE","1580.33","0","0","1580.33","0","1580.33","INFO"
"AL","2017","BROMINE","10","0","0","10","0","10","INFO"
"AL","2017","TRIFLURALIN",".008","0","0",".008","0",".008","INFO"
