1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. FEDERAL FACILITY,15. INDUSTRY SECTOR CODE,16. INDUSTRY SECTOR,17. PRIMARY SIC,18. SIC 2,19. SIC 3,20. SIC 4,21. SIC 5,22. SIC 6,23. PRIMARY NAICS,24. NAICS 2,25. NAICS 3,26. NAICS 4,27. NAICS 5,28. NAICS 6,29. DOC_CTRL_NUM,30. CHEMICAL,31. CAS #/COMPOUND ID,32. SRS ID,33. CLEAN AIR ACT CHEMICAL,34. CLASSIFICATION,35. METAL,36. METAL CATEGORY,37. CARCINOGEN,38. FORM TYPE,39. UNIT OF MEASURE,40. 5.1 - FUGITIVE AIR,41. 5.2 - STACK AIR,42. 5.3 - WATER,43. 5.4 - UNDERGROUND,44. 5.4.1 - UNDERGROUND CL I,45. 5.4.2 - UNDERGROUND C II-V,46. 5.5.1 - LANDFILLS,47. 5.5.1A - RCRA C LANDFILL,48. 5.5.1B - OTHER LANDFILLS,49. 5.5.2 - LAND TREATMENT,50. 5.5.3 - SURFACE IMPNDMNT,51. 5.5.3A - RCRA SURFACE IM,52. 5.5.3B - OTHER SURFACE I,53. 5.5.4 - OTHER DISPOSAL,54. ON-SITE RELEASE TOTAL,55. 6.1 - POTW - TRNS RLSE,56. 6.1 - POTW - TRNS TRT,57. POTW - TOTAL TRANSFERS,58. 6.2 - M10,59. 6.2 - M41,60. 6.2 - M62,61. 6.2 - M40 METAL,62. 6.2 - M61 METAL,63. 6.2 - M71,64. 6.2 - M81,65. 6.2 - M82,66. 6.2 - M72,67. 6.2 - M63,68. 6.2 - M66,69. 6.2 - M67,70. 6.2 - M64,71. 6.2 - M65,72. 6.2 - M73,73. 6.2 - M79,74. 6.2 - M90,75. 6.2 - M94,76. 6.2 - M99,77. OFF-SITE RELEASE TOTAL,78. 6.2 - M20,79. 6.2 - M24,80. 6.2 - M26,81. 6.2 - M28,82. 6.2 - M93,83. OFF-SITE RECYCLED TOTAL,84. 6.2 - M56,85. 6.2 - M92,86. OFF-SITE ENERGY RECOVERY T,87. 6.2 - M40 NON-METAL,88. 6.2 - M50,89. 6.2 - M54,90. 6.2 - M61 NON-METAL,91. 6.2 - M69,92. 6.2 - M95,93. OFF-SITE TREATED TOTAL,94. 6.2 - UNCLASSIFIED,95. 6.2 - TOTAL TRANSFER,96. TOTAL RELEASES,97. 8.1 - RELEASES,98. 8.1A - ON-SITE CONTAINED,99. 8.1B - ON-SITE OTHER ,100. 8.1C - OFF-SITE CONTAIN,101. 8.1D - OFF-SITE OTHER R,102. 8.2 - ENERGY RECOVER ON,103. 8.3 - ENERGY RECOVER OF,104. 8.4 - RECYCLING ON SITE,105. 8.5 - RECYCLING OFF SIT,106. 8.6 - TREATMENT ON SITE,107. 8.7 - TREATMENT OFF SITE,108. PRODUCTION WSTE (8.1-8.7),109. 8.8 - ONE-TIME RELEASE,110. PROD_RATIO_OR_ ACTIVITY,111. 8.9 - PRODUCTION RATIO,112. PARENT CO NAME,113. PARENT CO DB NUM,
"2017","19706TXCDL2000W","110001148598","DELAWARE CITY REFINERY","4550 WRANGLE HILL RD","DELAWARE CITY","NEW CASTLE","DE","19706","","","39.588611","-75.635555","NO","324","Petroleum","","","","","","","324110","","","","","","1317216291017","MOLYBDENUM TRIOXIDE","001313275","82800","NO","TRI","NO","2","NO","R","Pounds","0","13.88","0","0","0","0","0","0","0","0","0","0","0","0","13.88","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.502","0","0","0","0","0","0","1.502","0","0","43.15","0","0","43.15","0","0","0","0","0","0","0","0","0","0","0","44.652","15.382","0","0","13.88","1.502","0","0","0","0","43.15","0","0","58.532","","PRODUCTION","4.08","PBF ENERGY INC","962406281"
"2017","19706TXCDL2000W","110001148598","DELAWARE CITY REFINERY","4550 WRANGLE HILL RD","DELAWARE CITY","NEW CASTLE","DE","19706","","","39.588611","-75.635555","NO","324","Petroleum","","","","","","","324110","","","","","","1317216290751","1,3-BUTADIENE","000106990","24042","YES","TRI","NO","0","YES","R","Pounds","173","77","0","0","0","0","0","0","0","0","0","0","0","0","250","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","250","0","0","250","0","0","0","0","0","0","0","0","250","","PRODUCTION",".92","PBF ENERGY INC","962406281"
"2017","19902DVRRF436SP","110002096703","US DOD USAF DOVER AFB","436 CES/CC 600 CHEVRON AVE","DOVER AFB","KENT","DE","199025600","","","39.127781","-75.466669","YES","999","Other","","","","","","","928110","","","","","","1317215853957","ETHYLBENZENE","000100414","19406","YES","TRI","NO","0","YES","R","Pounds","52","0","0","0","0","0","0","0","0","0","0","0","0","0","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","53","0","0","52","1","0","0","0","0","0","0","0","53","","ACTIVITY","2.2","US DEPARTMENT OF DEFENSE","NA"
"2017","19934CMDLMRTE10","110041997961","HANDYTUBE CORP","124 VEPCO BOULEVARD","CAMDEN","KENT","DE","19934","","","39.10974","-75.55563","NO","331","Primary Metals","","","","","","","331210","","","","","","1317216277448","MANGANESE","007439965","149625","YES","TRI","YES","1","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","5","0","0","0","0","3688","3688","0","0","0","0","0","0","0","0","0","0","0","3693","5","0","0","0","5","0","0","0","0","3688","0","0","3693","","PRODUCTION","1.2","HANDY & HARMAN","002028876"
"2017","1971WDHDWY81DAW","110057920576","DUHADAWAY TOOL & DIE SHOP INC","801 DAWSON DR","NEWARK","NEW CASTLE","DE","19713","","","39.65242","-75.72654","NO","332","Fabricated Metals","","","","","","","332710","","","","","","1317215967213","CHROMIUM","007440473","150060","YES","TRI","YES","1","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","114","0","114","0","11358","0","0","0","11358","0","0","0","0","0","0","0","0","0","0","0","11472","114","0","0","0","0","114","0","0","0","11358","0","0","11472","","PRODUCTION",".69","NA",""
"2017","19706TXCDL2000W","110001148598","DELAWARE CITY REFINERY","4550 WRANGLE HILL RD","DELAWARE CITY","NEW CASTLE","DE","19706","","","39.588611","-75.635555","NO","324","Petroleum","","","","","","","324110","","","","","","1317216291070","POLYCYCLIC AROMATIC COMPOUNDS","N590","649749","YES","PBT","NO","0","YES","R","Pounds",".85","234","3.76","0","0","0","0","0","0","0","0","0","0","0","238.61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","238.61","0","0","238.61","0","0","0","0","0","0","372","0","610.61","","PRODUCTION","1.05","PBF ENERGY INC","962406281"
"2017","19947PRDNC200SA","110064121114","GEORGETOWN PROCESSING PLANT","20621 SAVANNAH RD","GEORGETOWN","SUSSEX","DE","19947","","","38.69816","-75.3825","NO","311","Food","","","","","","","311615","","","","","","1317215858061","NITRATE COMPOUNDS","N511","649616","NO","TRI","NO","0","NO","R","Pounds","0","0","272306","0","0","0","0","0","0","0","0","0","0","0","272306","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","79","0","0","0","0","79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","79","272385","0","0","0","0","0","0","0","0","0","0","0","0","272385","PRODUCTION","1","PERDUE FARMS INC","782989800"
"2017","19706FRMSPSCHOO","110000338536","FORMOSA PLASTICS CORP DE","780 SCHOOLHOUSE RD","DELAWARE CITY","NEW CASTLE","DE","19706","","","39.586111","-75.649439","NO","325","Chemicals","","","","","","","325211","","","","","","1317216618773","VINYL CHLORIDE","000075014","5231","YES","TRI","NO","0","YES","R","Pounds","2152","43797",".6049","0","0","0","0","0","0","0","0","0","0","0","45949.6049","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","220.3","0","0","0","0","0","220.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","220.3","46169.9049","0","0","45946.6049","220.3","0","0","0","0","0","204100","0","250266.9049","3","PRODUCTION","1.3","FORMOSA PLASTICS CORP USA","039944004"
"2017","19706TXCDL2000W","110001148598","DELAWARE CITY REFINERY","4550 WRANGLE HILL RD","DELAWARE CITY","NEW CASTLE","DE","19706","","","39.588611","-75.635555","NO","324","Petroleum","","","","","","","324110","","","","","","1317216291056","PHENANTHRENE","000085018","10199","YES","TRI","NO","0","NO","R","Pounds","2.2","1.51","5","0","0","0","0","0","0","0","0","0","0","0","8.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".05","0","0","0","0","0","0",".05","0","0","0","0","0","0","0","0","0","0","7.344","0","0","0","0","7.344","0","7.394","8.76","0","0","8.71",".05","0","0","0","0","0","40","7.344","56.104","","PRODUCTION","1.2","PBF ENERGY INC","962406281"
"2017","19966NDNRVRTE33","110000603936","INDIAN RIVER GENERATING STATION","29416 POWER PLANT RD","DAGSBORO","SUSSEX","DE","19939","","","38.586111","-75.234722","NO","2211","Electric Utilities","","","","","","","221112","","","","","","1317216014136","LEAD COMPOUNDS","N420","650002","YES","PBT","YES","1","NO","R","Pounds","0","11.1","0","0","0","0","0","0","625.7","0","0","0","0","0","636.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".1","0","0","0","0","0","0",".1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".1","636.9","0","625.7","11.1",".1","0","0","0","0","0","0","0","636.9","","PRODUCTION",".77","NRG ENERGY INC","793422213"
