v_tri_state_chemicals.ST,v_tri_state_chemicals.YEAR,v_tri_state_chemicals.CHEM_NAME,v_tri_state_chemicals.ON_SITE_AIR,v_tri_state_chemicals.ON_SITE_WATER,v_tri_state_chemicals.ON_SITE_LAND,v_tri_state_chemicals.ON_SITE_DISP_OR_OTHER_REL,v_tri_state_chemicals.OFF_SITE_DISP_OR_OTHER_REL,v_tri_state_chemicals.ON_OFF_SITE_DISP_OR_OTHER_REL,v_tri_state_chemicals.DATA_SET,
"NE","2017","MANGANESE COMPOUNDS","2380.29","41.35","71132","90555.64","121265.91","211821.55","INFO"
"NE","2017","MANGANESE","1223.499","0","0","1223.499","51879.45618","53102.994","INFO"
"NE","2017","ALLYL ALCOHOL","1.26","0","0","1.26","109233.4336","109234.6936","INFO"
"NE","2017","NAPHTHALENE","2.57","0","0","2.57","3006.22","3008.79","INFO"
"NE","2017","TRIETHYLAMINE","86.4","0","0","86.4","24","110.4","INFO"
"NE","2017","COPPER COMPOUNDS","2513.28","304.68","65590","162967.96","23319.96778","186297.6935","INFO"
"NE","2017","DIOXIN AND DIOXIN-LIKE COMPOUNDS",".0000000339706483064487",".000002107201635","0",".00001751339134314",".0000220735935",".00003958698484314","INFO"
"NE","2017","ETHYLENE GLYCOL","1990.87",".75","0","1991.62","8313.64","10305.26","INFO"
"NE","2017","CERTAIN GLYCOL ETHERS","44765.228","0","0","44765.228","6177.67","50942.898","INFO"
"NE","2017","DIETHANOLAMINE",".14","0","0",".14","92.62","92.76","INFO"
"NE","2017","DIBUTYL PHTHALATE","3.02","0","0","3.02","3393.21","3396.23","INFO"
"NE","2017","PROPYLENE","278.577","0","0","278.577","0","278.577","INFO"
"NE","2017","TRICHLOROETHYLENE","28118.72","0","0","28118.72","632.39","28751.11","INFO"
"NE","2017","ARSENIC COMPOUNDS","255",".052","0","260.052","13855","14115.052","INFO"
"NE","2017","2-METHOXYETHANOL",".3","0","0",".3","1388.69","1388.99","INFO"
"NE","2017","ABAMECTIN","0","0","0","0","0","0","INFO"
"NE","2017","2-ETHOXYETHANOL",".59","0","0",".59","946.83","947.42","INFO"
"NE","2017","FOMESAFEN","0",".75","0",".75","107.74","108.49","INFO"
"NE","2017","CADMIUM",".69","0","0","31767.69","6155.44","37923.13","INFO"
"NE","2017","CHLOROBENZENE","12.19","0","0","12.19","465.65","477.84","INFO"
"NE","2017","1,1,2-TRICHLOROETHANE","3.35","0","0","3.35","0","3.35","INFO"
"NE","2017","SULFURIC ACID (1994 AND AFTER ACID AEROSOLS ONLY)","261573","0","0","261573","0","261573","INFO"
"NE","2017","NICKEL COMPOUNDS","304.97","6.942","22340","22656.912","28268.4946","50943.012","INFO"
"NE","2017","ACETALDEHYDE","353774.03","0","0","353779.03","0","353779.03","INFO"
"NE","2017","BARIUM COMPOUNDS","161185","72","2834445","3007544","553837","3561381","INFO"
"NE","2017","ETHYLBENZENE","2434.94","0","0","2434.94","3867.74","6302.68","INFO"
"NE","2017","VINYL ACETATE","2667.91","0","0","2667.91","1620.64","4288.55","INFO"
"NE","2017","DIISOCYANATES","1151.28","0","0","1151.28","1550.86","2702.14","INFO"
"NE","2017","STYRENE","142437.95","0","0","142437.95","10130.98","152568.93","INFO"
"NE","2017","BROMOMETHANE","3000","0","0","3000","0","3000","INFO"
"NE","2017","ANTIMONY","71","0","0","71","31.4","104","INFO"
"NE","2017","METHYL ISOBUTYL KETONE","43.25","0","0","43.25","4155.73","4198.98","INFO"
"NE","2017","METHOXYCHLOR","7","0","0","7","5116.66","5123.66","INFO"
"NE","2017","N-METHYL-2-PYRROLIDONE","1.19","0","0","1.19","1269.48","1270.67","INFO"
"NE","2017","N,N-DIMETHYLFORMAMIDE","13.23","0","0","13.23","515.97","529.2","INFO"
"NE","2017","SEC-BUTYL ALCOHOL","73.94","0","0","73.94","17.51","91.45","INFO"
"NE","2017","TRIFLURALIN",".1","0","0",".1","437.49","437.59","INFO"
"NE","2017","TETRACHLOROETHYLENE","58.53","0","0","58.53","1551.59","1610.12","INFO"
"NE","2017","CHLORINE","190.4","0","0","190.4","0","190.4","INFO"
"NE","2017","NITRATE COMPOUNDS","242.803137","4020613","0","4026918.803137","545014.27","4571933.073137","INFO"
"NE","2017","AMMONIA","1631483.465507","25961.82","0","1662783.285507","54292.583","1717075.868507","INFO"
"NE","2017","BENZENE","4303.06","0","0","4308.06","15480.46","19788.52","INFO"
"NE","2017","BENZO(G,H,I)PERYLENE","1.00373",".0017","0","1.00543","6.04","7.04543","INFO"
"NE","2017","MERCURY COMPOUNDS","421.8493",".36","343","18794.2763","5636.9318","24431.7463","INFO"
"NE","2017","SILVER","1.24","0","0","57408.24","3169.26","60577.5","INFO"
"NE","2017","ETHYLENE OXIDE","66.2","0","0","66.2","0","66.2","INFO"
"NE","2017","ANTIMONY COMPOUNDS","8.3836","0","0","8.3836","12702.127","12712.42004","INFO"
"NE","2017","FORMALDEHYDE","30963.25","0","0","30968.25","10372.68","41340.93","INFO"
"NE","2017","SODIUM NITRITE","0","22514","0","22514","6247.95","28867.95","INFO"
"NE","2017","MOLYBDENUM TRIOXIDE","0","0","0","0","0","0","INFO"
"NE","2017","POLYCYCLIC AROMATIC COMPOUNDS","6.1147",".1195","0","13786.7972","288.2626","14075.0598","INFO"
"NE","2017","PYRIDINE","13.46","0","0","13.46","882.66","896.12","INFO"
"NE","2017","ATRAZINE","1.66","1.5","0","3.16","586.58","589.74","INFO"
"NE","2017","1,1,2,2-TETRACHLOROETHANE",".25","0","0",".25","0",".25","INFO"
"NE","2017","ACETONITRILE","222.78","0","0","222.78","73.63","296.41","INFO"
"NE","2017","DICYCLOPENTADIENE",".38","0","0",".38","1.49","1.87","INFO"
"NE","2017","DICAMBA",".39","0","0",".39","4.46","4.85","INFO"
"NE","2017","METHYL TERT-BUTYL ETHER","354.64","0","0","354.64","0","354.64","INFO"
"NE","2017","CHLOROPRENE","500","0","0","500","55923","56423","INFO"
"NE","2017","CAPTAN",".36","0","0",".36","8257.64","8258","INFO"
"NE","2017","THIABENDAZOLE","0","0","0","0","141.05","141.05","INFO"
"NE","2017","TOLUENE","23769.19","0","0","23769.19","21023.34","44792.53","INFO"
"NE","2017","METHANOL","136322.01","7700","0","144027.01","160730.074","304757.084","INFO"
"NE","2017","XYLENE (MIXED ISOMERS)","4633.36","0","0","4633.36","19922.55","24555.91","INFO"
"NE","2017","1,2,4-TRIMETHYLBENZENE","508.9","0","0","508.9","3700.87","4209.77","INFO"
"NE","2017","NITRIC ACID","532.59","0","0","532.59","2","534.59","INFO"
"NE","2017","2,4-D","4.98","0","0","4.98","7608.36","7613.34","INFO"
"NE","2017","HYDROCHLORIC ACID (1995 AND AFTER ACID AEROSOLS ONLY)","167817.5","0","0","167817.5","0","167817.5","INFO"
"NE","2017","PROPIONALDEHYDE","6949.36","0","0","6954.36","0","6954.36","INFO"
"NE","2017","CHLOROFORM","163.12","0","0","163.12","909.61","1072.73","INFO"
"NE","2017","SELENIUM","91.73","0","0","58850.73","1785.26","60635.99","INFO"
"NE","2017","SELENIUM COMPOUNDS","4.8655","0","0","4.8655","0","4.8655","INFO"
"NE","2017","CUMENE",".86","0","0",".86","114.16","115.02","INFO"
"NE","2017","TOLUENE-2,4-DIISOCYANATE","20.43","0","0","20.43","220","240.43","INFO"
"NE","2017","4,4'-METHYLENEBIS(2-CHLOROANILINE)",".11","0","0",".11","0",".11","INFO"
"NE","2017","THIOUREA",".13","0","0",".13","40.87","41","INFO"
"NE","2017","LINURON",".13","0","0",".13","0",".13","INFO"
"NE","2017","COBALT","87","0","0","87","252","339","INFO"
"NE","2017","PERACETIC ACID","515","0","0","515","0","515","INFO"
"NE","2017","CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)","354.72","41.15","73608","121313.87","43159.46","164473.33","INFO"
"NE","2017","1,1,1-TRICHLOROETHANE","25.21","0","0","25.21","45.23","70.44","INFO"
"NE","2017","DIAZINON","1.16","0","0","1.16","43080.19","43081.35","INFO"
"NE","2017","CYCLOHEXANE","2201.71","0","0","2201.71","126.19","2327.9","INFO"
"NE","2017","HYDROGEN SULFIDE","53190.41","834.7","0","54025.11","1009.14","55034.25","INFO"
"NE","2017","ACRYLONITRILE","656","0","0","656","22627","23283","INFO"
"NE","2017","COBALT COMPOUNDS","1.37","0","0","1.37","1216.631","1218.001","INFO"
"NE","2017","ALDRIN",".08","0","0",".08","1814.17","1814.25","INFO"
"NE","2017","N-BUTYL ALCOHOL","27.68","0","0","27.68","1829.67","1857.35","INFO"
"NE","2017","TOXAPHENE",".14","0","0",".14","2103.34","2103.48","INFO"
"NE","2017","1,2-DICHLOROETHANE","13.25","0","0","13.25","755.76","769.01","INFO"
"NE","2017","DICHLOROMETHANE","1534.51","0","0","1534.51","3785.86","5320.37","INFO"
"NE","2017","HYDROGEN CYANIDE","7086.6","0","0","7086.6","0","7086.6","INFO"
"NE","2017","N-HEXANE","1447538.61","0","0","1447538.61","11651.85","1459370.55","INFO"
"NE","2017","ISOBUTYRALDEHYDE","21712","0","0","21712","0","21712","INFO"
"NE","2017","ACROLEIN","63416.44","0","0","63421.44","0","63421.44","INFO"
"NE","2017","HEXACHLOROBENZENE",".02","0","0",".02","0",".02","INFO"
"NE","2017","ARSENIC",".27","0","0","11904.27","2083.19","13987.46","INFO"
"NE","2017","CARBON TETRACHLORIDE","31.31","0","0","31.31","1444.55","1475.86","INFO"
"NE","2017","FORMIC ACID","11869","0","0","12119","0","12119","INFO"
"NE","2017","ETHYLIDENE DICHLORIDE","17.85","0","0","17.85","0","17.85","INFO"
"NE","2017","HYDROGEN FLUORIDE","733960","0","0","733960","0","733960","INFO"
"NE","2017","POLYCHLORINATED BIPHENYLS",".05","0","0",".05",".01",".06","INFO"
"NE","2017","PARAQUAT DICHLORIDE","0","0","0","0","0","0","INFO"
"NE","2017","MIXTURE","0","0","0","0","0","0","INFO"
"NE","2017","PHENOL","772.54","0","0","772.54","1366.07","2138.61","INFO"
