v_tri_state_industries.ST,v_tri_state_industries.YEAR,v_tri_state_industries.TRI_NAICS_CODE,v_tri_state_industries.NAICS_DESCRIPTION,v_tri_state_industries.NUMBER_OF_CHEMICALS,v_tri_state_industries.ON_OFF_SITE_DISP_OR_OTHER_REL,v_tri_state_industries.DATA_SET,
"MA","2017","332","NAICS 332 - Fabricated Metals","29","797951.3311","INFO"
"MA","2017","2211","NAICS 2211 - Electric Utilities","14","127755.398992298347891045","INFO"
"MA","2017","311","NAICS 311 - Food","5","110447.662001","INFO"
"MA","2017","326","NAICS 326 - Plastics and Rubber","23","709279.11","INFO"
"MA","2017","335","NAICS 335 - Electrical Equipment","16","31508.7259","INFO"
"MA","2017","336","NAICS 336 - Transportation Equipment","14","15497.264","INFO"
"MA","2017","324","NAICS 324 - Petroleum","7","52.97755","INFO"
"MA","2017","339","NAICS 339 - Miscellaneous Manufacturing","25","393737.089","INFO"
"MA","2017","314","NAICS 314 - Textile Product","1","52.3","INFO"
"MA","2017","331","NAICS 331 - Primary Metals","21","238287.0748256","INFO"
"MA","2017","562","NAICS 562 - Hazardous Waste","7","43886.153","INFO"
"MA","2017","322","NAICS 322 - Paper","16","220750.365","INFO"
"MA","2017","4247","NAICS 4247 - Petroleum Bulk Terminals","15","29176.2786","INFO"
"MA","2017","323","NAICS 323 - Printing","3","9673","INFO"
"MA","2017","325","NAICS 325 - Chemicals","68","661022.56024","INFO"
"MA","2017","337","NAICS 337 - Furniture","1","250","INFO"
"MA","2017","321","NAICS 321 - Wood Products","1","0","INFO"
"MA","2017","313","NAICS 313 - Textiles","4","29374","INFO"
"MA","2017","333","NAICS 333 - Machinery","18","61714.872","INFO"
"MA","2017","316","NAICS 316 - Leather","2","11506","INFO"
"MA","2017","327","NAICS 327 - Nonmetallic Mineral Product","16","63149.1607","INFO"
"MA","2017","4246","NAICS 4246 - Chemical Wholesalers","26","9839.8006","INFO"
"MA","2017","999","NAICS 999 - Other","7","20546.7669","INFO"
"MA","2017","334","NAICS 334 - Computers/Electronics Products","17","41418.32","INFO"
"MA","2017","3121","NAICS 3121 - Beverages","2","15","INFO"
