v_tri_state_industries.ST,v_tri_state_industries.YEAR,v_tri_state_industries.TRI_NAICS_CODE,v_tri_state_industries.NAICS_DESCRIPTION,v_tri_state_industries.NUMBER_OF_CHEMICALS,v_tri_state_industries.ON_OFF_SITE_DISP_OR_OTHER_REL,v_tri_state_industries.DATA_SET,
"IL","2017","335","NAICS 335 - Electrical Equipment","23","168208.0038","INFO"
"IL","2017","3122","NAICS 3122 - Tobacco","1","24693.6","INFO"
"IL","2017","2121","NAICS 2121 - Coal Mining","6","559754.762","INFO"
"IL","2017","326","NAICS 326 - Plastics and Rubber","32","3796152.3469666","INFO"
"IL","2017","339","NAICS 339 - Miscellaneous Manufacturing","17","23301.51","INFO"
"IL","2017","4246","NAICS 4246 - Chemical Wholesalers","43","67372.23","INFO"
"IL","2017","327","NAICS 327 - Nonmetallic Mineral Product","36","457767.4120409345224275","INFO"
"IL","2017","322","NAICS 322 - Paper","12","501376.833","INFO"
"IL","2017","311","NAICS 311 - Food","39","13662331.4565376795684875","INFO"
"IL","2017","333","NAICS 333 - Machinery","24","228131.9387","INFO"
"IL","2017","332","NAICS 332 - Fabricated Metals","56","4264224.453836","INFO"
"IL","2017","334","NAICS 334 - Computers/Electronics Products","13","106177.6236411","INFO"
"IL","2017","2122","NAICS 2122 - Metal Mining","5","51791.11","INFO"
"IL","2017","323","NAICS 323 - Printing","7","691151.528","INFO"
"IL","2017","324","NAICS 324 - Petroleum","60","4284829.843142420538089375","INFO"
"IL","2017","331","NAICS 331 - Primary Metals","44","19328992.785008968649075","INFO"
"IL","2017","325","NAICS 325 - Chemicals","174","8372129.444141","INFO"
"IL","2017","313","NAICS 313 - Textiles","2","10010","INFO"
"IL","2017","316","NAICS 316 - Leather","2","10","INFO"
"IL","2017","336","NAICS 336 - Transportation Equipment","44","1140359.7124","INFO"
"IL","2017","562","NAICS 562 - Hazardous Waste","98","24398609.4415545421307898325","INFO"
"IL","2017","999","NAICS 999 - Other","8","19186.98502","INFO"
"IL","2017","321","NAICS 321 - Wood Products","8","34907.6","INFO"
"IL","2017","3121","NAICS 3121 - Beverages","7","5195","INFO"
"IL","2017","2211","NAICS 2211 - Electric Utilities","30","29397373.98004885970473125","INFO"
"IL","2017","4247","NAICS 4247 - Petroleum Bulk Terminals","20","36922.125926","INFO"
"IL","2017","337","NAICS 337 - Furniture","1","74230","INFO"
