1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. FEDERAL FACILITY,15. INDUSTRY SECTOR CODE,16. INDUSTRY SECTOR,17. PRIMARY SIC,18. SIC 2,19. SIC 3,20. SIC 4,21. SIC 5,22. SIC 6,23. PRIMARY NAICS,24. NAICS 2,25. NAICS 3,26. NAICS 4,27. NAICS 5,28. NAICS 6,29. DOC_CTRL_NUM,30. CHEMICAL,31. CAS #/COMPOUND ID,32. SRS ID,33. CLEAN AIR ACT CHEMICAL,34. CLASSIFICATION,35. METAL,36. METAL CATEGORY,37. CARCINOGEN,38. FORM TYPE,39. UNIT OF MEASURE,40. 5.1 - FUGITIVE AIR,41. 5.2 - STACK AIR,42. 5.3 - WATER,43. 5.4 - UNDERGROUND,44. 5.4.1 - UNDERGROUND CL I,45. 5.4.2 - UNDERGROUND C II-V,46. 5.5.1 - LANDFILLS,47. 5.5.1A - RCRA C LANDFILL,48. 5.5.1B - OTHER LANDFILLS,49. 5.5.2 - LAND TREATMENT,50. 5.5.3 - SURFACE IMPNDMNT,51. 5.5.3A - RCRA SURFACE IM,52. 5.5.3B - OTHER SURFACE I,53. 5.5.4 - OTHER DISPOSAL,54. ON-SITE RELEASE TOTAL,55. 6.1 - POTW - TRNS RLSE,56. 6.1 - POTW - TRNS TRT,57. POTW - TOTAL TRANSFERS,58. 6.2 - M10,59. 6.2 - M41,60. 6.2 - M62,61. 6.2 - M40 METAL,62. 6.2 - M61 METAL,63. 6.2 - M71,64. 6.2 - M81,65. 6.2 - M82,66. 6.2 - M72,67. 6.2 - M63,68. 6.2 - M66,69. 6.2 - M67,70. 6.2 - M64,71. 6.2 - M65,72. 6.2 - M73,73. 6.2 - M79,74. 6.2 - M90,75. 6.2 - M94,76. 6.2 - M99,77. OFF-SITE RELEASE TOTAL,78. 6.2 - M20,79. 6.2 - M24,80. 6.2 - M26,81. 6.2 - M28,82. 6.2 - M93,83. OFF-SITE RECYCLED TOTAL,84. 6.2 - M56,85. 6.2 - M92,86. OFF-SITE ENERGY RECOVERY T,87. 6.2 - M40 NON-METAL,88. 6.2 - M50,89. 6.2 - M54,90. 6.2 - M61 NON-METAL,91. 6.2 - M69,92. 6.2 - M95,93. OFF-SITE TREATED TOTAL,94. 6.2 - UNCLASSIFIED,95. 6.2 - TOTAL TRANSFER,96. TOTAL RELEASES,97. 8.1 - RELEASES,98. 8.1A - ON-SITE CONTAINED,99. 8.1B - ON-SITE OTHER ,100. 8.1C - OFF-SITE CONTAIN,101. 8.1D - OFF-SITE OTHER R,102. 8.2 - ENERGY RECOVER ON,103. 8.3 - ENERGY RECOVER OF,104. 8.4 - RECYCLING ON SITE,105. 8.5 - RECYCLING OFF SIT,106. 8.6 - TREATMENT ON SITE,107. 8.7 - TREATMENT OFF SITE,108. PRODUCTION WSTE (8.1-8.7),109. 8.8 - ONE-TIME RELEASE,110. PROD_RATIO_OR_ ACTIVITY,111. 8.9 - PRODUCTION RATIO,112. PARENT CO NAME,113. PARENT CO DB NUM,
"2017","37167BTTRB12THG","110000765930","MI METALS INC SMYRNA","704 12TH AVE","SMYRNA","RUTHERFORD","TN","37167","","","36.002233","-86.49755","NO","331","Primary Metals","","","","","","","331318","332812","","","","","1317216022044","METHYL ISOBUTYL KETONE","000108101","24851","YES","TRI","NO","0","YES","R","Pounds","5","11628","0","0","0","0","0","0","0","0","0","0","0","0","11633","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2213","0","2213","0","0","0","0","0","0","0","0","2213","11633","0","0","11633","0","0","0","2213","0","0","0","0","13846","","PRODUCTION","1.21","MI METALS INC","023192268"
"2017","38358CCDRP9159T","110000374988","CECO DOOR PRODUCTS","9159 TELECOM DR","MILAN","GIBSON","TN","38358","","","35.89319","-88.75776","NO","332","Fabricated Metals","","","","","","","332321","","","","","","1317215806769","ZINC COMPOUNDS","N982","649699","NO","TRI","YES","1","NO","R","Pounds","0","0",".0131","0","0","0","0","0","0","0","0","0","0","0",".0131","20.25","0","20.25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20.25","0","465636","0","0","0","465636","0","0","0","0","0","0","0","0","0","0","0","465636","20.2631","0","0",".0131","13.365","6.885","0","0","0","465636","0","0","465656.2631","","PRODUCTION",".95","ASSA ABLOY INC","026639109"
"2017","37779GLBLS486CL","110021280406","O-N MINERALS LUTTRELL OPERATION","486 CLINCH VALLEY RD","LUTTRELL","UNION","TN","37779","","","36.22911","-83.71536","NO","327","Nonmetallic Mineral Product","","","","","","","327410","","","","","","1317216196093","LEAD COMPOUNDS","N420","650002","YES","PBT","YES","1","NO","R","Pounds","0",".21","0","0","0","0","0","0","0","0","0","0","0","83.5","83.71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","83.71","0","0","83.71","0","0","0","0","0","0","0","0","83.71","","PRODUCTION","1.03","CARMEUSE LIME INC.","021073510"
"2017","38305GNNCX48VEN","110022811000","UGN INC","48 VENTURE PKWY","JACKSON","MADISON","TN","38305","","","35.66739","-88.77927","NO","336","Transportation Equipment","","","","","","","336390","","","","","","1317216671685","DIISOCYANATES","N120","649715","YES","TRI","NO","0","NO","R","Pounds","140","0","0","0","0","0","0","0","0","0","0","0","0","0","140","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","140","0","0","140","0","0","0","0","0","0","0","0","140","","PRODUCTION",".53","UGN INC","NA"
"2017","3741WPLSTC3241H","110064013035","PLASTIC OMNIUM AUTO EXTERIORS LLC","3241 HICKORY VALLEY RD","CHATTANOOGA","HAMILTON","TN","37416","","","35.077338","-85.154073","NO","336","Transportation Equipment","","","","","","","336390","","","","","","1317216036297","ETHYLBENZENE","000100414","19406","YES","TRI","NO","0","YES","R","Pounds","5","248","0","0","0","0","0","0","0","0","0","0","0","0","253","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2446","0","2446","0","0","0","0","0","0","0","0","2446","253","0","0","253","0","0","0","2446","0","0","7073","0","9772","","PRODUCTION","1.32","PLASTIC OMNIUM AUTO EXTERIOR LLC","809862907"
"2017","37916NYLND22NEY","110010951862","READY MIX USA LLC-NEYLAND DRIVE PLANT","2200 NEYLAND DR","KNOXVILLE","KNOX","TN","37916","","","35.95087","-83.9201","NO","327","Nonmetallic Mineral Product","","","","","","","327320","","","","","","1317216500393","LEAD COMPOUNDS","N420","650002","YES","PBT","YES","1","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","PRODUCTION","1.08","CEMEX INC","189840945"
"2017","38375GNRLLSFOUR","110000375086","INDUSTRIAL CONNECTIONS & SOLUTIONS LLC","400 FOURTH ST","SELMER","MCNAIRY","TN","38375","","","35.16459","-88.59837","NO","335","Electrical Equipment","","","","","","","335931","332813","","","","","1317216307443","COPPER","007440508","150086","NO","TRI","YES","1","NO","R","Pounds","66","49","0","0","0","0","0","0","0","0","0","0","0","0","115","5","0","5","0","0","24897","0","0","0","0","0","0","0","0","0","3301","287","0","0","0","0","0","28490","0","1368","0","0","373077","374445","0","0","0","0","0","0","0","0","0","0","0","402930","28605","0","0","115","3588","24902","0","0","0","374445","0","0","403050","","PRODUCTION",".93","INDUSTRIAL CONNECTIONS & SOLUTIONS LLC","080800649"
"2017","37311MLLRC62IND","110005006527","MUELLER CO-CLEVELAND","620 IND US TRIAL BLVD","CLEVELAND","BRADLEY","TN","37311","","","35.12522","-84.90735","NO","332","Fabricated Metals","","","","","","","332919","","","","","","1317216272967","METHYL ISOBUTYL KETONE","000108101","24851","YES","TRI","NO","0","YES","R","Pounds","0","2460","0","0","0","0","0","0","0","0","0","0","0","0","2460","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2460","0","0","2460","0","0","0","0","0","0","0","0","2460","","PRODUCTION","1.08","MUELLER WATER PRODUCTS INC","003501079"
"2017","38118THJRD4661B","110000374381","JORDAN ALUMINUM CO LLC","4661 BURBANK RD","MEMPHIS","SHELBY","TN","38118","","","35.04165","-89.90805","NO","331","Primary Metals","","","","","","","331318","","","","","","1317215852702","XYLENE (MIXED ISOMERS)","001330207","84970","YES","TRI","NO","0","NO","R","Pounds","127","12632","0","0","0","0","0","0","0","0","0","0","0","0","12759","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18697","0","18697","0","0","0","0","0","0","0","0","18697","12759","0","0","12759","0","0","0","18697","0","0","0","0","31456","","PRODUCTION","1.05","NA",""
"2017","37311MLLRC62IND","110005006527","MUELLER CO-CLEVELAND","620 IND US TRIAL BLVD","CLEVELAND","BRADLEY","TN","37311","","","35.12522","-84.90735","NO","332","Fabricated Metals","","","","","","","332919","","","","","","1317216272979","XYLENE (MIXED ISOMERS)","001330207","84970","YES","TRI","NO","0","NO","R","Pounds","0","5280","0","0","0","0","0","0","0","0","0","0","0","0","5280","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","152.5","152.5","0","0","0","0","0","0","0","0","152.5","5280","0","0","5280","0","0","0","152.5","0","0","0","0","5432.5","","PRODUCTION","1.08","MUELLER WATER PRODUCTS INC","003501079"
