v_tri_state_industries.ST,v_tri_state_industries.YEAR,v_tri_state_industries.TRI_NAICS_CODE,v_tri_state_industries.NAICS_DESCRIPTION,v_tri_state_industries.NUMBER_OF_CHEMICALS,v_tri_state_industries.ON_OFF_SITE_DISP_OR_OTHER_REL,v_tri_state_industries.DATA_SET,
"WV","2017","311","NAICS 311 - Food","5","500","INFO"
"WV","2017","323","NAICS 323 - Printing","5","142487.9","INFO"
"WV","2017","324","NAICS 324 - Petroleum","36","756697.2281","INFO"
"WV","2017","326","NAICS 326 - Plastics and Rubber","11","273521","INFO"
"WV","2017","322","NAICS 322 - Paper","3","1216.1","INFO"
"WV","2017","2121","NAICS 2121 - Coal Mining","14","785249.939","INFO"
"WV","2017","336","NAICS 336 - Transportation Equipment","11","14912.08","INFO"
"WV","2017","4246","NAICS 4246 - Chemical Wholesalers","9","3057","INFO"
"WV","2017","999","NAICS 999 - Other","20","1087432.48","INFO"
"WV","2017","334","NAICS 334 - Computers/Electronics Products","1",".049","INFO"
"WV","2017","339","NAICS 339 - Miscellaneous Manufacturing","3","36.59","INFO"
"WV","2017","321","NAICS 321 - Wood Products","12","25553.06502590054199775","INFO"
"WV","2017","325","NAICS 325 - Chemicals","99","2640615.46116564276250727","INFO"
"WV","2017","331","NAICS 331 - Primary Metals","29","1859808.31754166772565555","INFO"
"WV","2017","333","NAICS 333 - Machinery","6","7.893","INFO"
"WV","2017","2211","NAICS 2211 - Electric Utilities","26","21282581.07705729215779","INFO"
"WV","2017","337","NAICS 337 - Furniture","6","98815.1","INFO"
"WV","2017","562","NAICS 562 - Hazardous Waste","4","6","INFO"
"WV","2017","327","NAICS 327 - Nonmetallic Mineral Product","15","811104.3390365","INFO"
"WV","2017","332","NAICS 332 - Fabricated Metals","22","461590.617","INFO"
"WV","2017","4247","NAICS 4247 - Petroleum Bulk Terminals","16","6608.143","INFO"
"WV","2017","3122","NAICS 3122 - Tobacco","1","2750","INFO"
"WV","2017","335","NAICS 335 - Electrical Equipment","2","2707.678","INFO"
