v_tri_state_industries.ST,v_tri_state_industries.YEAR,v_tri_state_industries.TRI_NAICS_CODE,v_tri_state_industries.NAICS_DESCRIPTION,v_tri_state_industries.NUMBER_OF_CHEMICALS,v_tri_state_industries.ON_OFF_SITE_DISP_OR_OTHER_REL,v_tri_state_industries.DATA_SET,
"NM","2017","2121","NAICS 2121 - Coal Mining","13","2662145.6","INFO"
"NM","2017","311","NAICS 311 - Food","8","115304.718","INFO"
"NM","2017","331","NAICS 331 - Primary Metals","5","474","INFO"
"NM","2017","325","NAICS 325 - Chemicals","1","5952.5","INFO"
"NM","2017","335","NAICS 335 - Electrical Equipment","5","32486.765","INFO"
"NM","2017","4246","NAICS 4246 - Chemical Wholesalers","8","12096.4","INFO"
"NM","2017","2211","NAICS 2211 - Electric Utilities","21","4365779.07001592215947","INFO"
"NM","2017","334","NAICS 334 - Computers/Electronics Products","13","129005.24","INFO"
"NM","2017","999","NAICS 999 - Other","9","6584733.388","INFO"
"NM","2017","324","NAICS 324 - Petroleum","38","440244.6346029196630295875","INFO"
"NM","2017","4247","NAICS 4247 - Petroleum Bulk Terminals","17","29393.680756","INFO"
"NM","2017","339","NAICS 339 - Miscellaneous Manufacturing","1","0","INFO"
"NM","2017","322","NAICS 322 - Paper","3","260","INFO"
"NM","2017","562","NAICS 562 - Hazardous Waste","4","131118","INFO"
"NM","2017","327","NAICS 327 - Nonmetallic Mineral Product","4","1526.50000127968498","INFO"
"NM","2017","326","NAICS 326 - Plastics and Rubber","4","8166","INFO"
"NM","2017","332","NAICS 332 - Fabricated Metals","3","2715.75","INFO"
"NM","2017","2122","NAICS 2122 - Metal Mining","10","3464757.1","INFO"
"NM","2017","337","NAICS 337 - Furniture","2","265","INFO"
"NM","2017","321","NAICS 321 - Wood Products","1","0","INFO"
