v_tri_state_industries.ST,v_tri_state_industries.YEAR,v_tri_state_industries.TRI_NAICS_CODE,v_tri_state_industries.NAICS_DESCRIPTION,v_tri_state_industries.NUMBER_OF_CHEMICALS,v_tri_state_industries.ON_OFF_SITE_DISP_OR_OTHER_REL,v_tri_state_industries.DATA_SET,
"MN","2017","311","NAICS 311 - Food","28","5497058.4137917622275610525","INFO"
"MN","2017","4246","NAICS 4246 - Chemical Wholesalers","23","7594.9945","INFO"
"MN","2017","323","NAICS 323 - Printing","1","16217.83784","INFO"
"MN","2017","335","NAICS 335 - Electrical Equipment","13","60499.612","INFO"
"MN","2017","326","NAICS 326 - Plastics and Rubber","29","659526.175","INFO"
"MN","2017","332","NAICS 332 - Fabricated Metals","39","1092525.4616","INFO"
"MN","2017","339","NAICS 339 - Miscellaneous Manufacturing","12","19646","INFO"
"MN","2017","314","NAICS 314 - Textile Product","1",".06485","INFO"
"MN","2017","331","NAICS 331 - Primary Metals","30","3284384.33307442570679145","INFO"
"MN","2017","334","NAICS 334 - Computers/Electronics Products","23","131561.4076","INFO"
"MN","2017","336","NAICS 336 - Transportation Equipment","20","117019.68","INFO"
"MN","2017","316","NAICS 316 - Leather","7","175638.56","INFO"
"MN","2017","322","NAICS 322 - Paper","28","1691846.3485652649081675","INFO"
"MN","2017","327","NAICS 327 - Nonmetallic Mineral Product","12","132137.702873","INFO"
"MN","2017","337","NAICS 337 - Furniture","13","217767.619","INFO"
"MN","2017","2211","NAICS 2211 - Electric Utilities","18","8444413.2804350103318255","INFO"
"MN","2017","324","NAICS 324 - Petroleum","50","1203614.0306134356353098","INFO"
"MN","2017","999","NAICS 999 - Other","7","87691.222","INFO"
"MN","2017","4247","NAICS 4247 - Petroleum Bulk Terminals","3","1834","INFO"
"MN","2017","325","NAICS 325 - Chemicals","78","1381615.9954","INFO"
"MN","2017","333","NAICS 333 - Machinery","27","337094.9906","INFO"
"MN","2017","562","NAICS 562 - Hazardous Waste","10","71648.81","INFO"
"MN","2017","321","NAICS 321 - Wood Products","20","91292.44080955353878325","INFO"
