v_tri_state_industries.ST,v_tri_state_industries.YEAR,v_tri_state_industries.TRI_NAICS_CODE,v_tri_state_industries.NAICS_DESCRIPTION,v_tri_state_industries.NUMBER_OF_CHEMICALS,v_tri_state_industries.ON_OFF_SITE_DISP_OR_OTHER_REL,v_tri_state_industries.DATA_SET,
"AR","2017","2211","NAICS 2211 - Electric Utilities","19","4723269.3900217142898525","INFO"
"AR","2017","311","NAICS 311 - Food","17","4717031.0012","INFO"
"AR","2017","321","NAICS 321 - Wood Products","19","674132.0896184755093875","INFO"
"AR","2017","324","NAICS 324 - Petroleum","36","492138.62110000006223392","INFO"
"AR","2017","326","NAICS 326 - Plastics and Rubber","26","1992400.6184863","INFO"
"AR","2017","332","NAICS 332 - Fabricated Metals","36","998367.703559","INFO"
"AR","2017","314","NAICS 314 - Textile Product","5","38613.29","INFO"
"AR","2017","336","NAICS 336 - Transportation Equipment","21","490797.704","INFO"
"AR","2017","337","NAICS 337 - Furniture","6","17087.24","INFO"
"AR","2017","335","NAICS 335 - Electrical Equipment","17","45337.8532799","INFO"
"AR","2017","327","NAICS 327 - Nonmetallic Mineral Product","43","540568.1106320740213225","INFO"
"AR","2017","334","NAICS 334 - Computers/Electronics Products","6","1322.077758","INFO"
"AR","2017","325","NAICS 325 - Chemicals","99","2952429.8585505417118165275","INFO"
"AR","2017","4247","NAICS 4247 - Petroleum Bulk Terminals","12","22422.1456692","INFO"
"AR","2017","562","NAICS 562 - Hazardous Waste","185","2394336.0500295117934366","INFO"
"AR","2017","323","NAICS 323 - Printing","4","6090.7","INFO"
"AR","2017","4246","NAICS 4246 - Chemical Wholesalers","3","512.9","INFO"
"AR","2017","322","NAICS 322 - Paper","27","9648337.301771113470924725","INFO"
"AR","2017","333","NAICS 333 - Machinery","14","100500.9649","INFO"
"AR","2017","999","NAICS 999 - Other","8","852776.18","INFO"
"AR","2017","331","NAICS 331 - Primary Metals","32","2140030.6573651517229885","INFO"
