v_tri_state_industries.ST,v_tri_state_industries.YEAR,v_tri_state_industries.TRI_NAICS_CODE,v_tri_state_industries.NAICS_DESCRIPTION,v_tri_state_industries.NUMBER_OF_CHEMICALS,v_tri_state_industries.ON_OFF_SITE_DISP_OR_OTHER_REL,v_tri_state_industries.DATA_SET,
"OR","2017","321","NAICS 321 - Wood Products","20","1236404.0230362387993343275","INFO"
"OR","2017","333","NAICS 333 - Machinery","5","784.815531","INFO"
"OR","2017","336","NAICS 336 - Transportation Equipment","23","291243.2519","INFO"
"OR","2017","339","NAICS 339 - Miscellaneous Manufacturing","3","28490.32","INFO"
"OR","2017","4246","NAICS 4246 - Chemical Wholesalers","14","6818.805","INFO"
"OR","2017","562","NAICS 562 - Hazardous Waste","52","9567094.904","INFO"
"OR","2017","332","NAICS 332 - Fabricated Metals","24","191435.524416","INFO"
"OR","2017","335","NAICS 335 - Electrical Equipment","3","35","INFO"
"OR","2017","3121","NAICS 3121 - Beverages","1","0","INFO"
"OR","2017","334","NAICS 334 - Computers/Electronics Products","17","365322.79016","INFO"
"OR","2017","4247","NAICS 4247 - Petroleum Bulk Terminals","14","12587.51","INFO"
"OR","2017","999","NAICS 999 - Other","4","5070.15","INFO"
"OR","2017","311","NAICS 311 - Food","7","244916.1","INFO"
"OR","2017","326","NAICS 326 - Plastics and Rubber","14","166683.3","INFO"
"OR","2017","323","NAICS 323 - Printing","1","755","INFO"
"OR","2017","324","NAICS 324 - Petroleum","15","8223.6223032","INFO"
"OR","2017","327","NAICS 327 - Nonmetallic Mineral Product","11","29937.6130427","INFO"
"OR","2017","331","NAICS 331 - Primary Metals","28","2492558.3671324","INFO"
"OR","2017","337","NAICS 337 - Furniture","7","156849.68","INFO"
"OR","2017","2211","NAICS 2211 - Electric Utilities","8","379020.1000077612505075","INFO"
"OR","2017","322","NAICS 322 - Paper","22","3366330.06961020018810825","INFO"
"OR","2017","325","NAICS 325 - Chemicals","50","1002082.577960000035978985","INFO"
