v_tri_state_industries.ST,v_tri_state_industries.YEAR,v_tri_state_industries.TRI_NAICS_CODE,v_tri_state_industries.NAICS_DESCRIPTION,v_tri_state_industries.NUMBER_OF_CHEMICALS,v_tri_state_industries.ON_OFF_SITE_DISP_OR_OTHER_REL,v_tri_state_industries.DATA_SET,
"NH","2017","2211","NAICS 2211 - Electric Utilities","9","63474.44","INFO"
"NH","2017","324","NAICS 324 - Petroleum","5","141.5728","INFO"
"NH","2017","326","NAICS 326 - Plastics and Rubber","7","36200.39","INFO"
"NH","2017","332","NAICS 332 - Fabricated Metals","16","108661.464","INFO"
"NH","2017","333","NAICS 333 - Machinery","7","351.85","INFO"
"NH","2017","327","NAICS 327 - Nonmetallic Mineral Product","5","71.7702","INFO"
"NH","2017","4247","NAICS 4247 - Petroleum Bulk Terminals","9","3435.65657","INFO"
"NH","2017","322","NAICS 322 - Paper","2","0","INFO"
"NH","2017","331","NAICS 331 - Primary Metals","14","30961.65098","INFO"
"NH","2017","334","NAICS 334 - Computers/Electronics Products","18","20212.7665978","INFO"
"NH","2017","325","NAICS 325 - Chemicals","16","17586.66","INFO"
"NH","2017","335","NAICS 335 - Electrical Equipment","11","9859.105","INFO"
"NH","2017","999","NAICS 999 - Other","10","922.941","INFO"
"NH","2017","3121","NAICS 3121 - Beverages","1","0","INFO"
"NH","2017","311","NAICS 311 - Food","1","0","INFO"
"NH","2017","336","NAICS 336 - Transportation Equipment","10","10349.47","INFO"
"NH","2017","339","NAICS 339 - Miscellaneous Manufacturing","8","12730.89","INFO"
"NH","2017","313","NAICS 313 - Textiles","1","11985","INFO"
"NH","2017","4246","NAICS 4246 - Chemical Wholesalers","4","4.87","INFO"
