v_tri_state_industries.ST,v_tri_state_industries.YEAR,v_tri_state_industries.TRI_NAICS_CODE,v_tri_state_industries.NAICS_DESCRIPTION,v_tri_state_industries.NUMBER_OF_CHEMICALS,v_tri_state_industries.ON_OFF_SITE_DISP_OR_OTHER_REL,v_tri_state_industries.DATA_SET,
"ND","2017","336","NAICS 336 - Transportation Equipment","6","25.33","INFO"
"ND","2017","339","NAICS 339 - Miscellaneous Manufacturing","1","41.64","INFO"
"ND","2017","335","NAICS 335 - Electrical Equipment","1","97306","INFO"
"ND","2017","327","NAICS 327 - Nonmetallic Mineral Product","9","40135.981567","INFO"
"ND","2017","4246","NAICS 4246 - Chemical Wholesalers","6","8775","INFO"
"ND","2017","331","NAICS 331 - Primary Metals","2","4.8","INFO"
"ND","2017","321","NAICS 321 - Wood Products","2","0","INFO"
"ND","2017","334","NAICS 334 - Computers/Electronics Products","1","2.0851584","INFO"
"ND","2017","311","NAICS 311 - Food","18","1563027.803127529420585675","INFO"
"ND","2017","2211","NAICS 2211 - Electric Utilities","39","23610788.096776831974057195","INFO"
"ND","2017","325","NAICS 325 - Chemicals","52","12954498.9200007395140025","INFO"
"ND","2017","2121","NAICS 2121 - Coal Mining","2","32827.66","INFO"
"ND","2017","999","NAICS 999 - Other","3","5000","INFO"
"ND","2017","326","NAICS 326 - Plastics and Rubber","2","1769.7","INFO"
"ND","2017","324","NAICS 324 - Petroleum","37","305458.5497740452048","INFO"
"ND","2017","333","NAICS 333 - Machinery","13","430758.43","INFO"
"ND","2017","4247","NAICS 4247 - Petroleum Bulk Terminals","14","10605.09","INFO"
"ND","2017","332","NAICS 332 - Fabricated Metals","4","1087.347","INFO"
