v_tri_state_industries.ST,v_tri_state_industries.YEAR,v_tri_state_industries.TRI_NAICS_CODE,v_tri_state_industries.NAICS_DESCRIPTION,v_tri_state_industries.NUMBER_OF_CHEMICALS,v_tri_state_industries.ON_OFF_SITE_DISP_OR_OTHER_REL,v_tri_state_industries.DATA_SET,
"VT","2017","326","NAICS 326 - Plastics and Rubber","7","46053","INFO"
"VT","2017","336","NAICS 336 - Transportation Equipment","8","68995.78","INFO"
"VT","2017","335","NAICS 335 - Electrical Equipment","9","132.41248","INFO"
"VT","2017","324","NAICS 324 - Petroleum","3","11.6","INFO"
"VT","2017","337","NAICS 337 - Furniture","1","9.965","INFO"
"VT","2017","339","NAICS 339 - Miscellaneous Manufacturing","1","0","INFO"
"VT","2017","334","NAICS 334 - Computers/Electronics Products","11","168156.975","INFO"
"VT","2017","999","NAICS 999 - Other","2","32441.52","INFO"
"VT","2017","333","NAICS 333 - Machinery","7","375","INFO"
"VT","2017","562","NAICS 562 - Hazardous Waste","3","1","INFO"
"VT","2017","311","NAICS 311 - Food","10","140549.71","INFO"
"VT","2017","325","NAICS 325 - Chemicals","6","838","INFO"
"VT","2017","322","NAICS 322 - Paper","6","9021.34115","INFO"
